
And	CONJ
Navigation	NOUN
Mixte	NOUN
has	VERB
a	DET
huge	ADJ
hidden	ADJ
attraction	NOUN
.	.

A	DET
bid	NOUN
against	ADP
Paribas	NOUN
could	VERB
n't	ADV
be	VERB
ruled	VERB
out	PRT
.	.

Petroleum	NOUN
products	NOUN
prices	NOUN
also	ADV
declined	VERB
.	.

The	DET
Phillips	NOUN
plant	NOUN
makes	VERB
polyethylene	NOUN
,	.
polypropylene	NOUN
and	CONJ
other	ADJ
plastic	NOUN
products	NOUN
.	.

There	DET
was	VERB
no	DET
immediate	ADJ
estimate	NOUN
of	ADP
damage	NOUN
from	ADP
the	DET
company	NOUN
.	.

COPPER	NOUN
:	.

Fund	NOUN
selling	NOUN
also	ADV
picked	VERB
up	PRT
at	ADP
that	DET
point	NOUN
.	.

PRECIOUS	ADJ
METALS	NOUN
:	.

GRAINS	NOUN
AND	CONJ
SOYBEANS	NOUN
:	.

Prices	NOUN
closed	VERB
mixed	ADJ
as	ADP
contracts	NOUN
reacted	VERB
to	PRT
largely	ADV
offsetting	ADJ
bullish	ADJ
and	CONJ
bearish	ADJ
news	NOUN
.	.

Strong	ADJ
farmer	NOUN
selling	NOUN
over	ADP
the	DET
weekend	NOUN
also	ADV
weighed	VERB
on	ADP
prices	NOUN
.	.

SUGAR	NOUN
:	.

World	NOUN
prices	NOUN
tumbled	VERB
,	.
mostly	ADV
from	ADP
their	PRON
own	ADJ
weight	NOUN
,	.
according	VERB
to	PRT
analysts	NOUN
.	.

The	DET
March	NOUN
contract	NOUN
ended	VERB
at	ADP
13.79	NUM
cents	NOUN
a	DET
pound	NOUN
,	.
down	ADV
0.37	NUM
cent	NOUN
.	.

COCOA	NOUN
:	.

Futures	NOUN
rallied	VERB
modestly	ADV
.	.

That	DET
would	VERB
follow	VERB
a	DET
3.9	NUM
%	NOUN
advance	NOUN
in	ADP
August	NOUN
.	.

The	DET
Dow	NOUN
Jones	NOUN
Industrial	NOUN
Average	NOUN
fell	VERB
26.23	NUM
points	NOUN
to	PRT
2662.91	NUM
.	.

Analysts	NOUN
have	VERB
mixed	ADJ
views	NOUN
about	ADP
the	DET
two-year	ADJ
note	NOUN
auction	NOUN
.	.

Treasury	NOUN
Securities	NOUN

Treasury	NOUN
bonds	NOUN
were	VERB
1\/8	NUM
to	PRT
1\/2	NUM
point	NOUN
higher	ADJ
yesterday	NOUN
in	ADP
light	ADJ
trading	NOUN
.	.

Thus	ADV
,	.
higher	ADJ
bidding	NOUN
narrows	VERB
the	DET
investor	NOUN
's	PRT
return	NOUN
while	ADP
lower	ADJ
bidding	NOUN
widens	VERB
it	PRON
.	.

Corporate	ADJ
Issues	NOUN

Investment-grade	ADJ
corporates	NOUN
closed	VERB
about	ADV
1\/4	NUM
point	NOUN
higher	ADJ
in	ADP
quiet	ADJ
trading	NOUN
.	.

Mortgage-Backed	ADJ
Securities	NOUN

Foreign	ADJ
Bonds	NOUN

Japanese	ADJ
government	NOUN
bonds	NOUN
ended	VERB
lower	ADJ
after	ADP
the	DET
dollar	NOUN
rose	VERB
modestly	ADV
against	ADP
the	DET
yen	NOUN
.	.

The	DET
turnaround	NOUN
in	ADP
the	DET
dollar	NOUN
fueled	VERB
bearish	ADJ
sentiment	NOUN
about	ADP
Japan	NOUN
's	PRT
bond	NOUN
market	NOUN
.	.

The	DET
yield	NOUN
rose	VERB
to	PRT
5.38	NUM
%	NOUN
.	.

West	ADJ
German	ADJ
bond	NOUN
prices	NOUN
ended	VERB
lower	ADJ
after	ADP
a	DET
day	NOUN
of	ADP
aimless	ADJ
trading	NOUN
.	.

``	.
The	DET
croaker	NOUN
's	VERB
done	VERB
gone	VERB
from	ADP
the	DET
hook	NOUN
--	.

damn	X
!	.

My	PRON
language	NOUN
sure	ADV
goes	VERB
to	PRT
pot	VERB
down	ADV
here	ADV
on	ADP
the	DET
coast	NOUN
.	.
''	.

The	DET
husky	ADJ
blond	ADJ
guide	NOUN
with	ADP
the	DET
Aggie	NOUN
cap	NOUN
twists	VERB
his	PRON
face	NOUN
in	ADP
mock	ADJ
fury	NOUN
.	.

He	PRON
has	VERB
two	NUM
more	ADJ
years	NOUN
at	ADP
Texas	NOUN
A&M	NOUN
.	.

Negative	ADJ
answers	NOUN
crackle	VERB
back	PRT
.	.

We	PRON
go	VERB
from	ADP
one	NUM
to	PRT
the	DET
other	ADJ
.	.

The	DET
sun	NOUN
is	VERB
hot	ADJ
now	ADV
though	ADP
it	PRON
's	VERB
only	ADV
8	NUM
in	ADP
the	DET
morning	NOUN
.	.

The	DET
great	ADJ
silver	ADJ
clouds	NOUN
on	ADP
the	DET
horizon	NOUN
build	VERB
themselves	PRON
on	ADP
the	DET
pale	ADJ
water	NOUN
.	.

We	PRON
cruise	VERB
toward	ADP
another	DET
set	NOUN
of	ADP
pilings	NOUN
.	.

Then	ADV
he	PRON
casts	VERB
out	PRT
.	.

It	PRON
comes	VERB
real	ADV
gentle	ADJ
before	ADP
it	PRON
pulls	VERB
.	.

The	DET
radio	NOUN
queries	VERB
again	ADV
.	.

A	DET
pair	NOUN
of	ADP
black	ADJ
skimmers	NOUN
zig-zag	VERB
past	ADV
close	ADV
to	PRT
the	DET
surface	NOUN
.	.

Soon	ADV
we	PRON
have	VERB
our	PRON
limit	NOUN
of	ADP
the	DET
shimmering	ADJ
fish	NOUN
stippled	ADJ
in	ADP
rose-gold	NOUN
and	CONJ
black	NOUN
.	.

There	DET
are	VERB
a	DET
few	ADJ
ramshackle	ADJ
fishing	NOUN
towns	NOUN
with	ADP
quiet	ADJ
atolls	NOUN
of	ADP
resort	NOUN
houses	NOUN
nearby	ADV
.	.

Texas	NOUN
is	VERB
big	ADJ
and	CONJ
beautiful	ADJ
and	CONJ
they	PRON
live	VERB
here	ADV
,	.
that	DET
's	VERB
all	DET
.	.

Mr.	NOUN
King	NOUN
is	VERB
the	DET
director	NOUN
of	ADP
the	DET
Foreign	NOUN
Press	NOUN
Center	NOUN
in	ADP
New	NOUN
York	NOUN
.	.

AEG	NOUN
and	CONJ
Siemens	NOUN
each	DET
will	VERB
hold	VERB
a	DET
50	NUM
%	NOUN
stake	NOUN
in	ADP
the	DET
venture	NOUN
.	.

It	PRON
will	VERB
develop	VERB
,	.
produce	VERB
and	CONJ
market	VERB
high-performance	ADJ
electronic	ADJ
parts	NOUN
.	.

Siemens	NOUN
is	VERB
West	NOUN
Germany	NOUN
's	PRT
largest	ADJ
electronics	NOUN
group	NOUN
.	.

It	PRON
is	VERB
the	DET
stuff	NOUN
of	ADP
dreams	NOUN
,	.
but	CONJ
also	ADV
of	ADP
traumas	NOUN
.	.

Only	ADV
the	DET
bravest	ADJ
spirits	NOUN
survive	VERB
such	ADJ
roller	NOUN
coasters	NOUN
.	.

And	CONJ
,	.
for	ADP
Ms.	NOUN
Baker	NOUN
,	.
the	DET
ride	NOUN
was	VERB
far	ADV
from	ADP
over	ADV
.	.

Men	NOUN
were	VERB
a	DET
constant	ADJ
complication	NOUN
.	.

Baker	NOUN
had	VERB
lots	NOUN
of	ADP
them	PRON
.	.

But	CONJ
she	PRON
did	VERB
n't	ADV
trust	VERB
them	PRON
and	CONJ
did	VERB
n't	ADV
reward	VERB
trust	NOUN
.	.

Her	PRON
appetite	NOUN
for	ADP
children	NOUN
also	ADV
was	VERB
large	ADJ
.	.

She	PRON
made	VERB
money	NOUN
,	.
but	CONJ
spent	VERB
more	ADJ
.	.

Friends	NOUN
pitched	VERB
in	PRT
.	.

Paris	NOUN
loved	VERB
her	PRON
at	ADP
first	ADJ
sight	NOUN
.	.

Baker	NOUN
's	PRT
art	NOUN
was	VERB
jazz	NOUN
only	ADV
by	ADP
the	DET
widest	ADJ
stretch	NOUN
of	ADP
the	DET
term	NOUN
.	.

Ms.	NOUN
Rose	NOUN
is	VERB
best	ADJ
on	ADP
the	DET
early	ADJ
years	NOUN
and	CONJ
World	NOUN
War	NOUN
II	NOUN
.	.

Mr.	NOUN
Lescaze	NOUN
is	VERB
foreign	ADJ
editor	NOUN
of	ADP
the	DET
Journal	NOUN
.	.

It	PRON
does	VERB
n't	ADV
pay	VERB
a	DET
dividend	NOUN
,	.
and	CONJ
this	DET
trust	NOUN
needs	VERB
income	NOUN
.	.

Manville	NOUN
itself	PRON
does	VERB
n't	ADV
rule	VERB
out	PRT
a	DET
restructuring	NOUN
.	.

Analysts	NOUN
predict	VERB
little	ADJ
or	CONJ
no	DET
near-term	ADJ
growth	NOUN
.	.

They	PRON
are	VERB
,	.
nonetheless	ADV
,	.
high	ADV
on	ADP
Manville	NOUN
's	PRT
management	NOUN
.	.

So	ADV
far	ADV
,	.
as	ADP
a	DET
price-conscious	ADJ
shopper	NOUN
,	.
Manville	NOUN
has	VERB
n't	ADV
bought	VERB
much	ADJ
.	.

Business	NOUN
:	.
Forest	NOUN
products	NOUN
and	CONJ
roofing	NOUN

Average	ADJ
daily	ADJ
trading	NOUN
volume	NOUN
:	.
74,351	NUM
shares	NOUN

Common	ADJ
shares	NOUN
outstanding	ADJ
:	.
120	NUM
million	NUM

The	DET
California	NOUN
pension	NOUN
fund	NOUN
's	PRT
planned	ADJ
investment	NOUN
in	ADP
the	DET
real	ADJ
estate	NOUN
unit	NOUN
is	VERB
unusual	ADJ
.	.

But	CONJ
GAF	NOUN
's	PRT
bellwether	ADJ
role	NOUN
was	VERB
short-lived	ADJ
.	.

In	ADP
August	NOUN
,	.
Mr.	NOUN
Lewis	NOUN
pleaded	VERB
guilty	ADJ
to	PRT
three	NUM
felony	NOUN
counts	NOUN
.	.

Neither	DET
testified	VERB
at	ADP
the	DET
previous	ADJ
trials	NOUN
.	.

For	ADP
now	ADV
,	.
defense	NOUN
attorneys	NOUN
are	VERB
tight-lipped	ADJ
about	ADP
their	PRON
plans	NOUN
.	.

The	DET
dispute	NOUN
pits	VERB
two	NUM
groups	NOUN
of	ADP
claimants	NOUN
against	ADP
each	DET
other	ADJ
.	.

More	ADJ
than	ADP
100,000	NUM
claims	NOUN
against	ADP
Robins	NOUN
are	VERB
pending	VERB
.	.

JURY	NOUN
'S	PRT
CRIMINAL	ADJ
CONVICTION	NOUN
under	ADP
Superfund	NOUN
law	NOUN
is	VERB
a	DET
first	ADJ
.	.

The	DET
government	NOUN
sought	VERB
a	DET
criminal	ADJ
penalty	NOUN
because	ADP
``	.
no	DET
cleanup	NOUN
is	VERB
possible	ADJ
here	ADV
.	.

TED	NOUN
BUNDY'S	NOUN
LAWYERS	NOUN
switch	VERB
to	PRT
victims	NOUN
'	PRT
side	NOUN
in	ADP
death-sentence	NOUN
case	NOUN
.	.

THE	DET
CASE	NOUN
OF	ADP
THE	DET
FAKE	ADJ
DALIS	NOUN
:	.

Mr.	NOUN
Decker	NOUN
is	VERB
about	ADV
45	NUM
years	NOUN
old	ADJ
.	.

Mr.	NOUN
Decker	NOUN
's	PRT
resignation	NOUN
surprised	VERB
many	ADJ
industry	NOUN
officials	NOUN
.	.

If	ADP
Integrated	NOUN
regains	VERB
Royal	NOUN
Alliance	NOUN
,	.
the	DET
representatives	NOUN
will	VERB
retain	VERB
their	PRON
49	NUM
%	NOUN
ownership	NOUN
.	.

Integrated	NOUN
made	VERB
its	PRON
announcement	NOUN
after	ADP
the	DET
market	NOUN
closed	VERB
.	.

The	DET
anticipated	ADJ
drop	NOUN
follows	VERB
a	DET
3.9	NUM
%	NOUN
rise	NOUN
in	ADP
August	NOUN
.	.

Estimated	ADJ
volume	NOUN
was	VERB
a	DET
very	ADV
light	ADJ
one	NUM
million	NUM
ounces	NOUN
.	.

Stocks	NOUN
also	ADV
rose	VERB
in	ADP
London	NOUN
,	.
while	ADP
the	DET
Frankfurt	NOUN
market	NOUN
was	VERB
mixed	ADJ
.	.

In	ADP
Tokyo	NOUN
,	.
the	DET
Nikkei	NOUN
index	NOUN
added	VERB
99.14	NUM
to	PRT
35585.52	NUM
.	.

Turnover	NOUN
remained	VERB
relatively	ADV
small	ADJ
.	.

The	DET
Tokyo	NOUN
stock	NOUN
price	NOUN
index	NOUN
of	ADP
first	ADJ
section	NOUN
issues	NOUN
was	VERB
up	ADV
7.81	NUM
at	ADP
2687.53	NUM
.	.

Teijin	NOUN
was	VERB
up	ADV
15	NUM
at	ADP
936	NUM
,	.
and	CONJ
Kyowa	NOUN
Hakko	NOUN
gained	VERB
30	NUM
to	PRT
1,770	NUM
.	.

Mochida	NOUN
advanced	VERB
40	NUM
to	PRT
4,440	NUM
.	.

Fujisawa	NOUN
gained	VERB
50	NUM
to	PRT
2,060	NUM
.	.

The	DET
Financial	NOUN
Times	NOUN
100-share	ADJ
index	NOUN
finished	VERB
10.6	NUM
points	NOUN
higher	ADJ
at	ADP
2189.7	NUM
.	.

The	DET
30-share	ADJ
index	NOUN
closed	VERB
11.6	NUM
points	NOUN
higher	ADJ
at	ADP
1772.6	NUM
.	.

Commerzbank	NOUN
gained	VERB
1	NUM
to	PRT
252.5	NUM
.	.

Wellington	NOUN
was	VERB
closed	VERB
.	.

The	DET
percentage	NOUN
change	NOUN
is	VERB
since	ADP
year-end	NOUN
.	.

GSX	NOUN
is	VERB
a	DET
unit	NOUN
of	ADP
Laidlaw	NOUN
Transportation	NOUN
Ltd.	NOUN
of	ADP
Burlington	NOUN
,	.
Canada	NOUN
.	.

Monday	NOUN
,	.
October	NOUN
23	NUM
,	.
1989	NUM

PRIME	ADJ
RATE	NOUN
:	.
10	NUM
1\/2	NUM
%	NOUN
.	.

The	DET
base	ADJ
rate	NOUN
on	ADP
corporate	ADJ
loans	NOUN
at	ADP
large	ADJ
U.S.	NOUN
money	NOUN
center	NOUN
commercial	ADJ
banks	NOUN
.	.

DISCOUNT	ADJ
RATE	NOUN
:	.
7	NUM
%	NOUN
.	.

The	DET
charge	NOUN
on	ADP
loans	NOUN
to	PRT
depository	ADJ
institutions	NOUN
by	ADP
the	DET
New	NOUN
York	NOUN
Federal	NOUN
Reserve	NOUN
Bank	NOUN
.	.

The	DET
charge	NOUN
on	ADP
loans	NOUN
to	PRT
brokers	NOUN
on	ADP
stock	NOUN
exchange	NOUN
collateral	NOUN
.	.

Negotiable	ADJ
,	.
bank-backed	ADJ
business	NOUN
credit	NOUN
instruments	NOUN
typically	ADV
financing	VERB
an	DET
import	NOUN
order	NOUN
.	.

These	DET
rate	NOUN
indications	NOUN
are	VERB
n't	ADV
directly	ADV
comparable	ADJ
;	.
lending	NOUN
practices	NOUN
vary	VERB
widely	ADV
by	ADP
location	NOUN
.	.

Source	NOUN
:	.
Telerate	NOUN
Systems	NOUN
Inc	NOUN
.	.

Source	NOUN
:	.
Telerate	NOUN
Systems	NOUN
Inc	NOUN
.	.

MERRILL	NOUN
LYNCH	NOUN
READY	NOUN
ASSETS	NOUN
TRUST	NOUN
:	.
8.56	NUM
%	NOUN
.	.

Most	ADJ
of	ADP
the	DET
loans	NOUN
in	ADP
question	NOUN
are	VERB
to	PRT
Third	NOUN
World	NOUN
countries	NOUN
in	ADP
South	NOUN
America	NOUN
.	.

Mr.	NOUN
Beddall	NOUN
had	VERB
been	VERB
executive	ADJ
vice	NOUN
president	NOUN
of	ADP
the	DET
division	NOUN
since	ADP
April	NOUN
.	.

The	DET
state	NOUN
will	VERB
vigorously	ADV
defend	VERB
against	ADP
any	DET
counterclaim	NOUN
.	.
''	.

Meson	NOUN
is	VERB
the	DET
personal	ADJ
holding	NOUN
company	NOUN
of	ADP
Steven	NOUN
Morfey	NOUN
,	.
a	DET
Vancouver	NOUN
securities	NOUN
dealer	NOUN
.	.

California	NOUN
's	PRT
high-priced	ADJ
real	ADJ
estate	NOUN
puts	VERB
it	PRON
in	ADP
an	DET
awkward	ADJ
position	NOUN
,	.
too	ADV
.	.

It	PRON
recently	ADV
introduced	VERB
a	DET
line	NOUN
for	ADP
the	DET
home	NOUN
market	NOUN
.	.

LDI	NOUN
leases	VERB
and	CONJ
sells	VERB
data-processing	NOUN
,	.
telecommunications	NOUN
and	CONJ
other	ADJ
high-tech	ADJ
equipment	NOUN
.	.

SHEVARDNADZE	NOUN
ADMITTED	VERB
that	ADP
Moscow	NOUN
violated	VERB
the	DET
1972	NUM
ABM	NOUN
treaty	NOUN
.	.

BAY	NOUN
AREA	NOUN
COMMUTERS	NOUN
BATTLED	VERB
earthquake-related	ADJ
transportation	NOUN
snarls	NOUN
.	.

Fog	NOUN
shrouded	VERB
the	DET
base	NOUN
before	ADP
touchdown	NOUN
.	.

The	DET
official	NOUN
stressed	VERB
that	ADP
the	DET
PLO	NOUN
has	VERB
n't	ADV
rejected	VERB
the	DET
five-point	ADJ
formula	NOUN
.	.

This	DET
time	NOUN
,	.
there	DET
are	VERB
30	NUM
%	ADJ
more	ADJ
shares	NOUN
outstanding	ADJ
.	.

The	DET
court	NOUN
set	VERB
a	DET
hearing	NOUN
on	ADP
the	DET
emergency	NOUN
action	NOUN
for	ADP
Oct.	NOUN
30	NUM
.	.

He	PRON
also	ADV
cited	VERB
unfavorable	ADJ
foreign-exchange	NOUN
rates	NOUN
and	CONJ
a	DET
lower	ADJ
tax	NOUN
rate	NOUN
.	.

Depositary	ADJ
shares	NOUN
are	VERB
convertible	ADJ
into	ADP
common	ADJ
stock	NOUN
on	ADP
a	DET
1-to-1	ADJ
basis	NOUN
.	.

Currently	ADV
,	.
the	DET
company	NOUN
has	VERB
about	ADV
88.1	NUM
million	NUM
common	ADJ
shares	NOUN
outstanding	ADJ
.	.

The	DET
Dow	NOUN
Jones	NOUN
industrials	NOUN
sank	VERB
26.23	NUM
points	NOUN
,	.
to	PRT
2662.91	NUM
.	.

The	DET
dollar	NOUN
also	ADV
declined	VERB
.	.

Even	ADV
Drexel	NOUN
is	VERB
pulling	VERB
back	PRT
.	.

Phillips	NOUN
and	CONJ
Arco	NOUN
posted	VERB
declines	NOUN
.	.

Ashland	NOUN
had	VERB
a	DET
loss	NOUN
.	.

Amerada	NOUN
Hess	NOUN
and	CONJ
Occidental	NOUN
Petroleum	NOUN
had	VERB
gains	NOUN
.	.

The	DET
action	NOUN
renews	VERB
concern	NOUN
about	ADP
buyouts	NOUN
in	ADP
high-tech	ADJ
industries	NOUN
.	.

Japan	NOUN
's	PRT
Daiwa	NOUN
Securities	NOUN
named	VERB
Masahiro	NOUN
Dozen	NOUN
president	NOUN
.	.

The	DET
rapid	ADJ
advance	NOUN
of	ADP
the	DET
52-year-old	ADJ
executive	NOUN
surprised	VERB
many	ADJ
at	ADP
the	DET
company	NOUN
.	.

Markets	NOUN
--	.

Stocks	NOUN
:	.
Volume	NOUN
135,860,000	NUM
shares	NOUN
.	.

Bonds	NOUN
:	.
Shearson	NOUN
Lehman	NOUN
Hutton	NOUN
Treasury	NOUN
index	NOUN
3411.08	NUM
,	.
up	ADV

Dollar	NOUN
:	.
141.90	NUM
yen	NOUN
,	.
off	ADV
0.53	NUM
;	.
1.8470	NUM
marks	NOUN
,	.
off	ADV
0.0108	NUM
.	.

The	DET
RICO	NOUN
law	NOUN
has	VERB
come	VERB
under	ADP
criticism	NOUN
from	ADP
some	DET
defendants	NOUN
and	CONJ
defense	NOUN
lawyers	NOUN
.	.

And	CONJ
he	PRON
has	VERB
attached	VERB
himself	PRON
to	PRT
the	DET
Lincoln	NOUN
story	NOUN
tenaciously	ADV
.	.

But	CONJ
Chairman	NOUN
Gonzalez	NOUN
is	VERB
a	DET
genuine	ADJ
maverick	NOUN
.	.

This	DET
is	VERB
raising	VERB
eyebrows	NOUN
.	.

Even	ADV
some	DET
House	NOUN
Banking	NOUN
Committee	NOUN
members	NOUN
could	VERB
suffer	VERB
from	ADP
the	DET
fallout	NOUN
.	.

The	DET
committee	NOUN
also	ADV
has	VERB
summoned	VERB
Mr.	NOUN
Wall	NOUN
's	PRT
predecessor	NOUN
,	.
Edwin	NOUN
Gray	NOUN
.	.

So	ADP
the	DET
senators	NOUN
must	VERB
brace	VERB
themselves	PRON
.	.

Not	ADV
surprisingly	ADV
,	.
she	PRON
quickly	ADV
adapted	VERB
to	PRT
the	DET
American	ADJ
way	NOUN
.	.

But	CONJ
I	PRON
loved	VERB
turbans	NOUN
.	.
''	.
-RRB-	.

Since	ADP
then	ADV
she	PRON
has	VERB
become	VERB
wealthy	ADJ
.	.

Now	ADV
,	.
for	ADP
example	NOUN
,	.
she	PRON
owns	VERB
48	NUM
hats	NOUN
.	.

In	ADP
Los	NOUN
Angeles	NOUN
,	.
in	ADP
our	PRON
lean	ADJ
years	NOUN
,	.
we	PRON
gave	VERB
parties	NOUN
.	.
''	.

She	PRON
serves	VERB
high	ADJ
Russian	ADJ
tea	NOUN
,	.
at	ADP
5	NUM
p.m	ADV
.	.

They	PRON
eat	VERB
``	.
sinful	ADJ
and	CONJ
sensual	ADJ
things	NOUN
''	.
--	.
and	CONJ
explain	VERB
their	PRON
clips	NOUN
.	.

She	PRON
was	VERB
interested	ADJ
only	ADV
if	ADP
she	PRON
could	VERB
guide	VERB
it	PRON
editorially	ADV
as	ADV
well	ADV
.	.

``	.
She	PRON
wants	VERB
things	NOUN
to	PRT
be	VERB
exciting	ADJ
.	.

And	CONJ
she	PRON
has	VERB
this	DET
inexhaustible	ADJ
energy	NOUN
.	.

Tolstoy	NOUN
's	PRT
characters	NOUN
eat	VERB
,	.
Pushkin	NOUN
's	PRT
,	.
Gogol	NOUN
's	PRT
.	.
''	.

The	DET
other	ADJ
meals	NOUN
do	VERB
n't	ADV
matter	VERB
.	.
''	.

She	PRON
was	VERB
the	DET
child	NOUN
of	ADP
relative	ADJ
privilege	NOUN
.	.

``	.
But	CONJ
we	PRON
should	VERB
n't	ADV
leave	VERB
out	PRT
political	ADJ
reasons	NOUN
,	.
number	NOUN
one	NUM
.	.

The	DET
wait	NOUN
was	VERB
miserable	ADJ
.	.

They	PRON
did	VERB
n't	ADV
.	.

Their	PRON
visa	NOUN
came	VERB
in	ADP
relatively	ADV
short	ADJ
order	NOUN
,	.
and	CONJ
they	PRON
moved	VERB
to	PRT
Los	NOUN
Angeles	NOUN
.	.

Soon	ADV
she	PRON
was	VERB
running	VERB
the	DET
office	NOUN
.	.

We	PRON
were	VERB
lucky	ADJ
.	.

Some	DET
U.S.	NOUN
products	NOUN
are	VERB
filtering	VERB
into	ADP
the	DET
Soviet	ADJ
market	NOUN
under	ADP
an	DET
emergency	NOUN
import	NOUN
program	NOUN
.	.

But	CONJ
the	DET
current	ADJ
Soviet	ADJ
purchasing	NOUN
spree	NOUN
may	VERB
be	VERB
a	DET
one-time	ADJ
affair	NOUN
.	.

The	DET
goal	NOUN
of	ADP
most	ADJ
U.S.	NOUN
firms	NOUN
--	.
joint	ADJ
ventures	NOUN
--	.
remains	VERB
elusive	ADJ
.	.

Some	DET
U.S.	NOUN
entrepreneurs	NOUN
operate	VERB
on	ADP
a	DET
smaller	ADJ
scale	NOUN
.	.

``	.
It	PRON
's	VERB
truly	ADV
entrepreneurial	ADJ
.	.

He	PRON
gave	VERB
no	DET
further	ADJ
details	NOUN
.	.

Chip	NOUN
's	PRT
Memory	NOUN
Is	VERB
Here	ADV
Today	NOUN
,	.
Here	ADV
Tomorrow	NOUN

National	NOUN
Semiconductor	NOUN
is	VERB
getting	VERB
ferroelectric	ADJ
technology	NOUN
from	ADP
Krysalis	NOUN
Corp.	NOUN
in	ADP
Albuquerque	NOUN
,	.
N.M	NOUN
.	.

That	DET
means	VERB
huge	ADJ
travel	NOUN
bills	NOUN
.	.

And	CONJ
telephone	NOUN
or	CONJ
videotape	NOUN
depositions	NOUN
just	ADV
do	VERB
n't	ADV
match	VERB
physical	ADJ
encounters	NOUN
.	.

That	DET
could	VERB
change	VERB
,	.
thanks	NOUN
to	PRT
lower	ADJ
long-distance	ADJ
rates	NOUN
and	CONJ
cheaper	ADJ
electronics	NOUN
.	.

Japanese	NOUN
Reverse	VERB
Tack	NOUN
On	ADP
Patent	NOUN
Protection	NOUN

Now	ADV
at	ADP
least	ADJ
one	NUM
Japanese	ADJ
company	NOUN
is	VERB
turning	VERB
the	DET
courtroom	NOUN
tables	NOUN
.	.

Until	ADP
now	ADV
,	.
most	ADJ
Japanese	ADJ
charges	NOUN
have	VERB
been	VERB
responses	NOUN
to	PRT
suits	NOUN
against	ADP
them	PRON
.	.

Odds	NOUN
and	CONJ
Ends	NOUN

For	ADP
many	ADJ
money	NOUN
managers	NOUN
,	.
the	DET
past	ADJ
four	NUM
months	NOUN
have	VERB
been	VERB
humiliating	ADJ
.	.

But	CONJ
Mrs.	NOUN
Boehm	NOUN
did	VERB
n't	ADV
mention	VERB
any	DET
of	ADP
them	PRON
.	.

So	ADP
I	PRON
said	VERB
,	.
`	.
Hello	X
.	.
'	.

And	CONJ
she	PRON
said	VERB
,	.
`	.
Hello	X
.	.
'	.

Can	VERB
you	PRON
imagine	VERB
?	.

Liza	NOUN
said	VERB
hello	X
to	PRT
me	PRON
.	.
''	.

And	CONJ
Beauregard	NOUN
was	VERB
mentioned	VERB
twice	ADV
--	.
although	ADP
very	ADJ
briefly	NOUN
and	CONJ
in	ADP
passing	VERB
.	.
''	.

But	CONJ
name-dropping	NOUN
has	VERB
other	ADJ
benefits	NOUN
,	.
often	ADV
civic	ADJ
.	.

``	.
Most	ADJ
people	NOUN
ca	VERB
n't	ADV
even	ADV
remember	VERB
his	PRON
name	NOUN
.	.
''	.

Press	NOUN
agents	NOUN
and	CONJ
public-relations	NOUN
practitioners	NOUN
are	VERB
notorious	ADJ
name-droppers	NOUN
.	.

And	CONJ
some	DET
even	ADV
do	VERB
it	PRON
with	ADP
malice	NOUN
aforethought	ADJ
.	.

There	DET
are	VERB
,	.
of	ADP
course	NOUN
,	.
obvious	ADJ
dangers	NOUN
to	PRT
blatant	ADJ
,	.
unsubstantiated	ADJ
name-dropping	NOUN
.	.

She	PRON
prefers	VERB
`	.
Elizabeth	NOUN
.	.
'	.
''	.

And	CONJ
her	PRON
husband	NOUN
sometimes	ADV
calls	VERB
her	PRON
``	.
Ducky	NOUN
.	.
''	.

But	CONJ
no	DET
one	NOUN
else	ADV
does	VERB
.	.

Part	NOUN
of	ADP
a	DET
Series	NOUN
-RCB-	.

SMYRNA	NOUN
,	.
Ga.	NOUN
--	.

Now	ADV
there	DET
are	VERB
23	NUM
.	.

For	ADP
American	ADJ
car	NOUN
buyers	NOUN
,	.
the	DET
proliferation	NOUN
of	ADP
choice	NOUN
is	VERB
both	DET
liberating	ADJ
and	CONJ
confusing	ADJ
.	.

Now	ADV
there	DET
are	VERB
many	ADJ
cars	NOUN
for	ADP
every	DET
purse	NOUN
and	CONJ
purpose	NOUN
.	.

But	CONJ
slow	ADJ
sales	NOUN
forced	VERB
Ford	NOUN
to	PRT
kill	VERB
the	DET
brand	NOUN
just	ADV
last	ADJ
week	NOUN
.	.

But	CONJ
out	ADV
on	ADP
Cobb	NOUN
Parkway	NOUN
,	.
Ted	NOUN
Negas	NOUN
sees	VERB
it	PRON
differently	ADV
.	.

The	DET
battle	NOUN
for	ADP
customer	NOUN
loyalty	NOUN
is	VERB
evident	ADJ
along	ADP
the	DET
Cobb	NOUN
Parkway	NOUN
strip	NOUN
.	.

Cadillac	NOUN
may	VERB
be	VERB
on	ADP
to	PRT
something	NOUN
.	.

More	ADJ
than	ADP
50	NUM
%	NOUN
felt	VERB
the	DET
same	ADJ
way	NOUN
about	ADP
air	NOUN
bags	NOUN
.	.

Both	DET
features	NOUN
appealed	VERB
